totalWeeklyShareQuantity,issueSymbolIdentifier,issueName,lastUpdateDate,lastReportedDate,tierDescription,initialPublishedDate,tierIdentifier,summaryStartDate,totalNotionalSum,totalWeeklyTradeCount,weekStartDate,MPID,firmCRDNumber,productTypeCode,marketParticipantName,summaryTypeCode
818083.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-22,2025-11-21,NMS Tier 2,2025-12-22,T2,2025-11-17,2126719.281078,1706,2025-11-17,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
818083.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-22,2025-11-21,NMS Tier 2,2025-12-22,T2,2025-11-17,2126719.281078,1706,2025-11-17,,,UTP,,OTC_W_SMBL
140949.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-22,2025-11-21,NMS Tier 2,2025-12-22,T2,2025-11-17,363807.615,1524,2025-11-17,,,UTP,,ATS_W_SMBL
376.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,1249.175,6,2025-11-10,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
9116.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,30766.425,246,2025-11-10,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
7690.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,25785.965,198,2025-11-10,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
104.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,322.2464,2,2025-11-10,MSTX,,,MSTX MS TRAJECTORY CROSS (ATS-1),ATS_W_SMBL_FIRM
15274.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,50468.745,202,2025-11-10,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
607.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,1983.768,8,2025-11-10,JPBX,,,JPBX JPB-X,ATS_W_SMBL_FIRM
3764.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,12251.9,17,2025-11-10,ITGP,,,ITGP POSIT,ATS_W_SMBL_FIRM
4744.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,15903.9675,32,2025-11-10,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
25874.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,85672.47,77,2025-11-10,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
1638.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,5515.125,9,2025-11-10,BIDS,,,BIDS BIDS ATS,ATS_W_SMBL_FIRM
5322.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,17478.2775,45,2025-11-10,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,621.0,2,2025-11-10,ALPX,,,ALPX ALPHAX US,ATS_W_SMBL_FIRM
6339.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,20944.2,58,2025-11-10,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
972462.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,3265007.51888,2634,2025-11-10,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
972462.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,3265007.51888,2634,2025-11-10,,,UTP,,OTC_W_SMBL
148331.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,495023.9406,1599,2025-11-10,,,UTP,,ATS_W_SMBL
1040.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,3652.9512,23,2025-11-10,PURE,,,PURE PURESTREAM,ATS_W_SMBL_FIRM
352.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,1297.2,6,2025-11-10,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
17154.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,59236.27,255,2025-11-10,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
752.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,2500.4,10,2025-11-10,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
2200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,6923.0,3,2025-11-10,CODA,,,CODA CODA,ATS_W_SMBL_FIRM
3705.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,11731.37,50,2025-11-10,BLUE,,,BLUE BOATS,ATS_W_SMBL_FIRM
10600.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,35758.5,30,2025-11-10,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
26253.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-14,NMS Tier 2,2025-12-15,T2,2025-11-10,88116.83,281,2025-11-10,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
5135.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-13,NMS Tier 2,2025-12-15,T2,2025-11-10,16527.215,38,2025-11-10,JPMX,,,JPMX JPM-X,ATS_W_SMBL_FIRM
92.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-15,2025-11-10,NMS Tier 2,2025-12-15,T2,2025-11-10,316.94,1,2025-11-10,MSRP,,,MSRP MS RPOOL (ATS-6),ATS_W_SMBL_FIRM
18599.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,49644.445,261,2025-10-27,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
7261.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,21508.45,29,2025-10-27,BLUE,,,BLUE BOATS,ATS_W_SMBL_FIRM
8301.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,23954.49,109,2025-10-27,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
77537.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,206608.325,218,2025-10-27,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
5805.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,15904.1175,54,2025-10-27,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
3523.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,9246.42,25,2025-10-27,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
23042.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,58285.6225,273,2025-10-27,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
16330.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,47181.2775,235,2025-10-27,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
3970.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,10129.545,36,2025-10-27,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
10669.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,26277.05,77,2025-10-27,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
8720.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,21939.605,210,2025-10-27,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
1479.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,3801.42,16,2025-10-27,ITGP,,,ITGP POSIT,ATS_W_SMBL_FIRM
2000.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-30,NMS Tier 2,2025-12-01,T2,2025-10-27,5060.0,4,2025-10-27,BIDS,,,BIDS BIDS ATS,ATS_W_SMBL_FIRM
284.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,687.76,10,2025-10-27,CODA,,,CODA CODA,ATS_W_SMBL_FIRM
2114.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,5760.17,19,2025-10-27,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
737.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,2345.1012,7,2025-10-27,PURE,,,PURE PURESTREAM,ATS_W_SMBL_FIRM
1800.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,5143.0,12,2025-10-27,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
769.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,2026.825,14,2025-10-27,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
352330.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,934278.4934,1186,2025-10-27,,149823.0,,VIRTU AMERICAS LLC,OTC_W_SMBL_FIRM
939769.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,2471012.997236,2711,2025-10-27,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
1020293.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,2597307.398923,3028,2025-10-27,,116797.0,,CITADEL SECURITIES LLC,OTC_W_SMBL_FIRM
2312392.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,6002598.889559,6925,2025-10-27,,,UTP,,OTC_W_SMBL
192940.0,CURR,Currenc Group Inc. Ordinary Shares,2025-12-01,2025-10-31,NMS Tier 2,2025-12-01,T2,2025-10-27,515503.6237,1609,2025-10-27,,,UTP,,ATS_W_SMBL
760.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-22,NMS Tier 2,2025-11-24,T2,2025-10-20,1305.7,3,2025-10-20,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
2014.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,3375.42,14,2025-10-20,CODA,,,CODA CODA,ATS_W_SMBL_FIRM
3543.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,6111.06,42,2025-10-20,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
1533.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,2561.86,29,2025-10-20,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
958.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,1597.83,10,2025-10-20,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
1700.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,2965.0,5,2025-10-20,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
1747.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,3020.29,12,2025-10-20,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
1260.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,2166.7,6,2025-10-20,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
2800.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,5012.0,3,2025-10-20,BIDS,,,BIDS BIDS ATS,ATS_W_SMBL_FIRM
13850.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,24223.15,46,2025-10-20,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
3000.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,5139.7,11,2025-10-20,ITGP,,,ITGP POSIT,ATS_W_SMBL_FIRM
1462.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,2581.325,30,2025-10-20,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
500.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-21,NMS Tier 2,2025-11-24,T2,2025-10-20,905.0,3,2025-10-20,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
2833.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-23,NMS Tier 2,2025-11-24,T2,2025-10-20,4898.27,21,2025-10-20,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
1305.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,2295.8,10,2025-10-20,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
4121.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,6980.98,16,2025-10-20,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
426886.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,736745.710923,751,2025-10-20,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
426886.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,736745.710923,751,2025-10-20,,,UTP,,OTC_W_SMBL
43386.0,CURR,Currenc Group Inc. Ordinary Shares,2025-11-24,2025-10-24,NMS Tier 2,2025-11-24,T2,2025-10-20,75140.085,261,2025-10-20,,,UTP,,ATS_W_SMBL
320.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,519.0,2,2025-09-15,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
3410.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,5395.5,5,2025-09-15,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
1296.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,2166.315,15,2025-09-15,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
10508.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,17176.45,39,2025-09-15,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
520.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,843.5,4,2025-09-15,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
320.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,519.0,2,2025-09-15,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
220.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,363.0,1,2025-09-15,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
573.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,950.555,3,2025-09-15,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
167.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,277.47,4,2025-09-15,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
2300.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,3759.0,22,2025-09-15,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
31.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-15,NMS Tier 2,2025-10-20,T2,2025-09-15,46.93,3,2025-09-15,BLUE,,,BLUE BOATS,ATS_W_SMBL_FIRM
210.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,345.5,2,2025-09-15,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-18,NMS Tier 2,2025-10-20,T2,2025-09-15,338.0,1,2025-09-15,BIDS,,,BIDS BIDS ATS,ATS_W_SMBL_FIRM
231984.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,375098.6755,692,2025-09-15,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
231984.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,375098.6755,692,2025-09-15,,,UTP,,OTC_W_SMBL
20075.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-20,2025-09-19,NMS Tier 2,2025-10-20,T2,2025-09-15,32700.22,103,2025-09-15,,,UTP,,ATS_W_SMBL
100.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-23,NMS Tier 2,2025-10-27,T2,2025-09-22,163.0,1,2025-09-22,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
4263.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,6952.28,64,2025-09-22,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
2900.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-25,NMS Tier 2,2025-10-27,T2,2025-09-22,4735.0,4,2025-09-22,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
701.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-25,NMS Tier 2,2025-10-27,T2,2025-09-22,1145.65,6,2025-09-22,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
2259.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,3627.4,15,2025-09-22,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
870.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,1420.8,5,2025-09-22,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
1548.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,2522.37,12,2025-09-22,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
233.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,385.0,4,2025-09-22,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
100.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-23,NMS Tier 2,2025-10-27,T2,2025-09-22,161.0,1,2025-09-22,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
8.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-24,NMS Tier 2,2025-10-27,T2,2025-09-22,12.8,2,2025-09-22,BLUE,,,BLUE BOATS,ATS_W_SMBL_FIRM
953.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,1546.625,18,2025-09-22,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
3965.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,6485.605,49,2025-09-22,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,318.5,2,2025-09-22,ITGP,,,ITGP POSIT,ATS_W_SMBL_FIRM
187954.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,304217.9359,563,2025-09-22,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
187954.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,304217.9359,563,2025-09-22,,,UTP,,OTC_W_SMBL
18100.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-27,2025-09-26,NMS Tier 2,2025-10-27,T2,2025-09-22,29476.03,183,2025-09-22,,,UTP,,ATS_W_SMBL
23.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-10,NMS Tier 2,2025-10-13,T2,2025-09-08,37.605,1,2025-09-08,CGXS,,,CGXS ONECHRONOS,ATS_W_SMBL_FIRM
1669.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,2751.555,32,2025-09-08,INCR,,,INCR INTELLIGENT CROSS LLC,ATS_W_SMBL_FIRM
200.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,320.5,2,2025-09-08,KCGM,,,KCGM VIRTU MATCHIT ATS,ATS_W_SMBL_FIRM
100.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-11,NMS Tier 2,2025-10-13,T2,2025-09-08,159.0,1,2025-09-08,LATS,,,LATS THE BARCLAYS ATS,ATS_W_SMBL_FIRM
730.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,1175.06,8,2025-09-08,SGMT,,,SGMT SIGMA X2,ATS_W_SMBL_FIRM
100.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-11,NMS Tier 2,2025-10-13,T2,2025-09-08,160.0,1,2025-09-08,BNPX,,,BNPX BNPP CORTEX ATS,ATS_W_SMBL_FIRM
410.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-08,NMS Tier 2,2025-10-13,T2,2025-09-08,684.7,2,2025-09-08,BIDS,,,BIDS BIDS ATS,ATS_W_SMBL_FIRM
6564.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,11030.76,23,2025-09-08,UBSA,,,UBSA UBS ATS,ATS_W_SMBL_FIRM
1029.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-11,NMS Tier 2,2025-10-13,T2,2025-09-08,1678.06,8,2025-09-08,EBXL,,,EBXL LEVEL ATS,ATS_W_SMBL_FIRM
1300.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-10,NMS Tier 2,2025-10-13,T2,2025-09-08,2160.0,7,2025-09-08,MSPL,,,MSPL MS POOL (ATS-4),ATS_W_SMBL_FIRM
733.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-11,NMS Tier 2,2025-10-13,T2,2025-09-08,1192.18,19,2025-09-08,MLIX,,,MLIX INSTINCT X,ATS_W_SMBL_FIRM
3437.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,5525.985,17,2025-09-08,IATS,,,IATS IBKR ATS,ATS_W_SMBL_FIRM
1313.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-08,NMS Tier 2,2025-10-13,T2,2025-09-08,2158.58,13,2025-09-08,ICBX,,,ICBX CBX,ATS_W_SMBL_FIRM
13.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-08,NMS Tier 2,2025-10-13,T2,2025-09-08,21.58,1,2025-09-08,ONEC,,,ONEC CITI-ONE ATS,ATS_W_SMBL_FIRM
383606.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,622190.351912,799,2025-09-08,,0.0,,De Minimis Firms,OTC_W_SMBL_FIRM
383606.0,CURR,Currenc Group Inc. Ordinary Shares,2025-10-13,2025-09-12,NMS Tier 2,2025-10-13,T2,2025-09-08,622190.351912,799,2025-09-08,,,UTP,,OTC_W_SMBL
